,company_id,sector,segment,industry,company_size,revenue
560,comp_3e308731b0a7,sec_5fb21c55bb11,Medium_business,ind_5fb21c55bb11,151,105941
561,comp_f4fcb4296613,sec_1bc3700e30b8,Public_Small_Medium,ind_24d25168a608,200,106689
562,comp_75ad2fde4cad,sec_9d8153193942,Undefined,ind_135b1d02b8a4,1446,135494
563,comp_e40e39d7c808,sec_9d8153193942,Large_business,ind_135b1d02b8a4,958,117632
564,comp_9cb3efd21b37,sec_1a54105881cc,Public_Large,ind_810e67ec1ed5,1000,108298
565,comp_fca2ded792ee,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,145,109038
566,comp_6bb35d2dc392,sec_9d8153193942,Small_business,ind_135b1d02b8a4,78,110215
567,comp_c47d656e404a,sec_1bc3700e30b8,Public_Small_Medium,ind_34ea208071c4,50,104030
568,comp_2c69247fdfd7,sec_9d8153193942,Small_business,ind_135b1d02b8a4,137,106927
569,comp_35da3061cec8,sec_9d370c38febe,Small_business,ind_316195b443c6,22,107150
570,comp_f690ef1c3f9a,sec_28f0e3119b87,Micro,ind_4e69825be105,106,110844
571,comp_2da3f008aac6,sec_28f0e3119b87,Micro,ind_4e69825be105,59,113436
572,comp_12a8507dc079,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,500,108578
573,comp_476c1de67605,sec_07f5ebaa60c6,Public_Small_Medium,ind_d2091f85a3a3,50,102170
574,comp_619fe167e984,sec_1a54105881cc,Public_Large,ind_c3c0ab208b3b,1123,153869
575,comp_073b54a01297,sec_9d370c38febe,Medium_business,ind_316195b443c6,206,118747
576,comp_c35d9faa06d4,sec_07f5ebaa60c6,Public_Small_Medium,ind_f2f98412ca9a,100,106963
577,comp_0e0cb6801858,sec_9d370c38febe,Medium_business,ind_316195b443c6,167,107514
578,comp_b8adaa88e214,sec_28f0e3119b87,Small_business,ind_28f0e3119b87,25,100694
579,comp_d08e55b1eb62,sec_9d8153193942,Micro,ind_135b1d02b8a4,43,107034
580,comp_678e0fdad84a,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,5000,104166
581,comp_47bd4b2f6d31,sec_9d370c38febe,Micro,ind_316195b443c6,61,107378
582,comp_a15313cf69d5,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,288,116979
583,comp_5f865ac31cb0,sec_28f0e3119b87,Small_business,ind_28f0e3119b87,25,141627
584,comp_dfb96b247192,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,1000,103480
585,comp_47ed69ad64b2,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,200,105403
586,comp_32f1001bae0e,sec_1a54105881cc,Public_Large,ind_c3c0ab208b3b,157,119569
587,comp_7de67ebac5fc,sec_5fb21c55bb11,Small_business,ind_5fb21c55bb11,86,144581
588,comp_ee3a79c55aa9,sec_1bc3700e30b8,Public_Small_Medium,ind_11d103ed33f7,100,104562
589,comp_5ece71be3390,sec_9d370c38febe,Small_business,ind_316195b443c6,33,109729
590,comp_923ee8e6c04d,sec_9d8153193942,Small_business,ind_135b1d02b8a4,56,101962
591,comp_7557fa634b1b,sec_9d370c38febe,Micro,ind_316195b443c6,25,103056
592,comp_44bc47db00aa,sec_1bc3700e30b8,Public_Small_Medium,ind_11d103ed33f7,100,108142
593,comp_92edfb6c00a3,sec_9d8153193942,Small_business,ind_135b1d02b8a4,28,109508
594,comp_2477dcfdc54f,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,500,110523
595,comp_b438021903c0,sec_1a54105881cc,Public_Large,ind_c3c0ab208b3b,1432,153925
596,comp_9eb4e88ddd01,sec_28f0e3119b87,Small_business,ind_28f0e3119b87,50,109269
597,comp_fe876776f642,sec_9d8153193942,Business_Scale,ind_135b1d02b8a4,661,114553
598,comp_2a38d7334025,sec_e61177ed3f58,Large_business,ind_17fc30c258ad,745,104055
599,comp_209adfe2634a,sec_9d370c38febe,Small_business,ind_68dcca58a1ed,75,108927
600,comp_787e747b5325,sec_1a54105881cc,Public_Large,ind_f069a08f84f4,500,109296
601,comp_dd9e4bb35ca6,sec_9d8153193942,Micro,ind_135b1d02b8a4,79,111450
602,comp_927a952536ac,sec_9d370c38febe,Micro,ind_316195b443c6,17,112612
603,comp_301a4da4fc56,sec_07f5ebaa60c6,Public_Large,ind_d2091f85a3a3,200,103758
604,comp_208e89cc8562,sec_9d370c38febe,Large_business,ind_68dcca58a1ed,620,116190
605,comp_01ec73b5b764,sec_5fb21c55bb11,Small_business,ind_5fb21c55bb11,22,109188
606,comp_91b022045aca,sec_9d370c38febe,Small_business,ind_316195b443c6,21,101915
607,comp_3c8f4b6f8413,sec_1bc3700e30b8,Public_Small_Medium,ind_34ea208071c4,100,105298
608,comp_110502b04d27,sec_e61177ed3f58,Large_business,ind_17fc30c258ad,302,115986
609,comp_cd06622fb539,sec_9d8153193942,Small_business,ind_135b1d02b8a4,41,100938
610,comp_7dc828d480e2,sec_1bc3700e30b8,Public_Small_Medium,ind_70e651d86261,50,102507
611,comp_0de61d6606b8,sec_1a54105881cc,Public_Large,ind_c3c0ab208b3b,11,105320
612,comp_9cb4a5cd2cdf,sec_9d8153193942,Small_business,ind_135b1d02b8a4,21,106639
613,comp_1627c9fe8ee3,sec_07f5ebaa60c6,Public_Small_Medium,ind_d2091f85a3a3,100,104401
614,comp_1e63a03f2bd6,sec_5fb21c55bb11,Small_business,ind_5fb21c55bb11,63,108804
615,comp_fc91bf81b36c,sec_1bc3700e30b8,Public_Small_Medium,ind_24d25168a608,200,111451
616,comp_cad34cc467e5,sec_9d370c38febe,Business_Scale,ind_316195b443c6,5000,532048
617,comp_49f62992ca4e,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,1000,110154
618,comp_be57d1539014,sec_9d370c38febe,Business_Scale,ind_316195b443c6,5001,1003179
619,comp_2415830093b3,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,50,103872
620,comp_001eac7794df,sec_07f5ebaa60c6,Public_Small_Medium,ind_d2091f85a3a3,100,108463
621,comp_a23f317fb19c,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,1000,112512
622,comp_c3c1a7b93ec3,sec_9d8153193942,Business_Scale,ind_135b1d02b8a4,1976,115693
623,comp_5e83d59d42ad,sec_5fb21c55bb11,Large_business,ind_5fb21c55bb11,324,880127
624,comp_6abf28b7b7d9,sec_9d8153193942,Commercial_Scale,ind_135b1d02b8a4,1312,128943
625,comp_811b58ec68d6,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,1000,104764
626,comp_2d045c4723f9,sec_1a54105881cc,Public_Small_Medium,ind_c3c0ab208b3b,6,112298
627,comp_dbf8c4f18bcc,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,180,109817
628,comp_7e3d06fb4e9e,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,1000,106706
629,comp_348145c0808c,sec_1a54105881cc,Public_Large,ind_4cc8fee220ce,1000,106176
630,comp_1345de2210fd,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,5000,104841
631,comp_f0da0cba5a8d,sec_9d8153193942,Micro,ind_135b1d02b8a4,25,106548
632,comp_cf655734b48c,sec_none,Small_business,ind_none,143,112531
633,comp_9e22bd0db970,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,1000,108983
634,comp_0e120fc6effc,sec_9d8153193942,Small_business,ind_135b1d02b8a4,19,118725
635,comp_833b4d26e555,sec_07f5ebaa60c6,Public_Small_Medium,ind_f2f98412ca9a,100,110085
636,comp_f36cba98d242,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,1000,107379
637,comp_32b75265df43,sec_9d8153193942,Small_business,ind_135b1d02b8a4,32,103933
638,comp_ee308a63a034,sec_9d8153193942,Small_business,ind_135b1d02b8a4,71,107320
639,comp_841366dafd1b,sec_9d370c38febe,Large_business,ind_316195b443c6,121,107817
640,comp_3b13ba84eaa2,sec_9d8153193942,Small_business,ind_135b1d02b8a4,106,106492
641,comp_d1522ab93c66,sec_e61177ed3f58,Large_business,ind_6ea14342a713,1000,2130744
642,comp_1f1d80b35b3f,sec_07f5ebaa60c6,Public_Small_Medium,ind_d2091f85a3a3,50,102564
643,comp_faf54563a77d,sec_5fb21c55bb11,Medium_business,ind_5fb21c55bb11,229,115006
644,comp_aa9075868ec8,sec_5fb21c55bb11,Business_Scale,ind_5fb21c55bb11,5000,176876
645,comp_ea7002bcdf95,sec_e61177ed3f58,Micro,ind_87e668429aa4,23,104169
646,comp_8c9706f243fe,sec_9d8153193942,Public_Small_Medium,ind_135b1d02b8a4,112,106608
647,comp_bcbe7d444b2b,sec_1a54105881cc,Public_Small_Medium,ind_810e67ec1ed5,37,108777
648,comp_813353734fdc,sec_1a54105881cc,Public_Large,ind_4cc8fee220ce,1000,103851
649,comp_3cb5dd440577,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,50,103002
650,comp_3363359c567e,sec_9d370c38febe,Small_business,ind_316195b443c6,50,104421
651,comp_c7e233ca6d86,sec_none,Small_business,ind_c62262806778,28,103084
652,comp_fab0190c0e8b,sec_1a54105881cc,Public_Small_Medium,ind_3130d6859b0a,100,105329
653,comp_c98208e49ee0,sec_5fb21c55bb11,Medium_business,ind_5fb21c55bb11,275,114640
654,comp_86bcfc3b046b,sec_1bc3700e30b8,Public_Small_Medium,ind_24d25168a608,100,107696
655,comp_d99d472276ca,sec_none,Small_business,ind_c62262806778,48,108647
656,comp_699538931ea2,sec_1a54105881cc,Public_Small_Medium,ind_c3c0ab208b3b,134,115267
657,comp_2e294ccecb8a,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,127,102194
658,comp_cd022702cdb5,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,50,102690
659,comp_2363024f7f6e,sec_9d8153193942,Commercial_Scale,ind_135b1d02b8a4,500,143735
660,comp_da40c433de47,sec_9d370c38febe,Business_Scale,ind_316195b443c6,132,1630104
661,comp_8c0612b357e3,sec_none,Micro,ind_c62262806778,84,109669
662,comp_f6d90963246d,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,1000,111535
663,comp_772f66a8a4cd,sec_5fb21c55bb11,Medium_business,ind_5fb21c55bb11,301,108163
664,comp_3e92e3fd83b1,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,50,102727
665,comp_32d441dc2671,sec_07f5ebaa60c6,Public_Large,ind_a6e9857962ea,1000,111503
666,comp_7aae995c7da2,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,277,114209
667,comp_b730db5ac7e4,sec_5fb21c55bb11,Small_business,ind_5fb21c55bb11,87,104978
668,comp_70bb6d8c9426,sec_1bc3700e30b8,Public_Small_Medium,ind_24d25168a608,100,101501
669,comp_0721d7a4a10c,sec_9d370c38febe,Large_business,ind_316195b443c6,1012,141093
670,comp_3e5f256021a1,sec_1a54105881cc,Public_Large,ind_c3c0ab208b3b,237,126705
671,comp_d3a1da6881aa,sec_9d370c38febe,Small_business,ind_316195b443c6,33,109140
672,comp_21d7eb9a6ad8,sec_07f5ebaa60c6,Public_Large,ind_a6e9857962ea,1000,102847
673,comp_b15b42736e02,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,5000,110639
674,comp_078b5ad16b0a,sec_28f0e3119b87,Micro,ind_4e69825be105,27,107399
675,comp_874b3d6cc8a7,sec_1bc3700e30b8,Public_Small_Medium,ind_70e651d86261,50,110381
676,comp_91ea57c75600,sec_1bc3700e30b8,Public_Small_Medium,ind_70e651d86261,23,109402
677,comp_7e20ffcbbf92,sec_07f5ebaa60c6,Public_Large,ind_a6e9857962ea,500,103083
678,comp_4e11db11af75,sec_9d8153193942,Small_business,ind_135b1d02b8a4,45,109778
679,comp_06196c65dd6d,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,50,106161
680,comp_42cf1ddc1f5d,sec_9d370c38febe,Small_business,ind_316195b443c6,20,109543
681,comp_461d7c888adb,sec_9d8153193942,Micro,ind_135b1d02b8a4,54,104295
682,comp_ed9adda6919d,sec_9d8153193942,Small_business,ind_135b1d02b8a4,64,107044
683,comp_bef7b832e7ae,sec_9d370c38febe,Small_business,ind_316195b443c6,70,116428
684,comp_b3d402c14f3b,sec_5fb21c55bb11,Business_Scale,ind_5fb21c55bb11,5001,343853
685,comp_08fae2ebf156,sec_9d370c38febe,Medium_business,ind_316195b443c6,211,104103
686,comp_93143a646de8,sec_1bc3700e30b8,Public_Small_Medium,ind_34ea208071c4,100,107385
687,comp_7945bd4080fb,sec_28f0e3119b87,Micro,ind_28f0e3119b87,11,101051
688,comp_4b951f3b28a5,sec_07f5ebaa60c6,Public_Large,ind_a6e9857962ea,5000,107871
689,comp_0bf1e0b1c9b6,sec_07f5ebaa60c6,Public_Small_Medium,ind_f2f98412ca9a,500,102793
690,comp_7dbae209c546,sec_1a54105881cc,Public_Large,ind_c3c0ab208b3b,24,106787
691,comp_9a7268cb324d,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,500,260553
692,comp_46bef2e65ba8,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,1000,109239
693,comp_7ea97ddb65d0,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,200,112031
694,comp_8862685c972c,sec_5fb21c55bb11,Medium_business,ind_5fb21c55bb11,228,109266
695,comp_ccf6ecd704d6,sec_9d8153193942,Large_business,ind_135b1d02b8a4,196,117829
696,comp_d5c07fac10a1,sec_1bc3700e30b8,Public_Large,ind_70e651d86261,50,107788
697,comp_e32ad30b9e13,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,5000,104953
698,comp_70891f09c086,sec_1bc3700e30b8,Public_Small_Medium,ind_24d25168a608,250,111314
699,comp_035d83ceb314,sec_07f5ebaa60c6,Public_Large,ind_a6e9857962ea,100,110701
700,comp_6a127638bc2b,sec_e61177ed3f58,Small_business,ind_17fc30c258ad,54,107262
701,comp_61ee1fb755c0,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,1000,109453
702,comp_85f6806756cb,sec_9d8153193942,Small_business,ind_135b1d02b8a4,12,111729
703,comp_fc0476ca4b12,sec_9d370c38febe,Business_Scale,ind_05836cac67a6,754,248495
704,comp_0a02febb369f,sec_9d8153193942,Small_business,ind_135b1d02b8a4,123,108273
705,comp_a8ed24df1e1b,sec_07f5ebaa60c6,Public_Small_Medium,ind_d2091f85a3a3,100,109951
706,comp_6fc4db9837bf,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,121,110905
707,comp_3b16ea32dfaa,sec_9d370c38febe,Large_business,ind_316195b443c6,44,114650
708,comp_73bd13e0730c,sec_9d370c38febe,Micro,ind_05836cac67a6,24,109459
709,comp_33a10866d38c,sec_9d8153193942,Small_business,ind_135b1d02b8a4,22,111589
710,comp_010fde0c4c1c,sec_1a54105881cc,Public_Small_Medium,ind_c3c0ab208b3b,44,110184
711,comp_20f9c3aafaf8,sec_1bc3700e30b8,Public_Small_Medium,ind_11d103ed33f7,100,102827
712,comp_29927d4b4629,sec_none,Undefined,ind_none,500,104290
713,comp_113644643fe5,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,1000,102760
714,comp_52d0fd029779,sec_1a54105881cc,Public_Small_Medium,ind_c3c0ab208b3b,17,104866
715,comp_e6daec9f0780,sec_1a54105881cc,Medium_business,ind_c3c0ab208b3b,60,106055
716,comp_138a2a5d1904,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,1000,110244
717,comp_a4e909b43dd2,sec_e61177ed3f58,Medium_business,ind_87e668429aa4,133,104825
718,comp_4980528571e5,sec_9d8153193942,Small_business,ind_135b1d02b8a4,39,108680
719,comp_1efe8c8f21ce,sec_5fb21c55bb11,Medium_business,ind_5fb21c55bb11,275,116312
720,comp_72104a6e68b3,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,50,101622
721,comp_8190684ded57,sec_1a54105881cc,Public_Large,ind_c3c0ab208b3b,166,117508
722,comp_7764e59ab16a,sec_5fb21c55bb11,Small_business,ind_5fb21c55bb11,44,106653
723,comp_401f37f2950d,sec_9d370c38febe,Medium_business,ind_316195b443c6,118,118163
724,comp_93a6948c9d23,sec_5fb21c55bb11,Small_business,ind_5fb21c55bb11,21,109174
725,comp_a1216425fa70,sec_9d370c38febe,Small_business,ind_316195b443c6,65,122312
726,comp_1667006c1a6a,sec_none,Small_business,ind_c62262806778,46,104052
727,comp_34701b1d18b0,sec_1bc3700e30b8,Commercial_Scale,ind_34ea208071c4,100,106796
728,comp_bd538eebc799,sec_9d370c38febe,Micro,ind_316195b443c6,26,103373
729,comp_8a916e1b152b,sec_5fb21c55bb11,Large_business,ind_5fb21c55bb11,830,138529
730,comp_5188ab3c70e8,sec_1a54105881cc,Public_Large,ind_4cc8fee220ce,22,101428
731,comp_cdb99e558fc2,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,140,103378
732,comp_1091a5b3caa1,sec_07f5ebaa60c6,Public_Small_Medium,ind_f2f98412ca9a,309,122326
733,comp_6c0f63e98921,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,39,101039
734,comp_15dd9030073d,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,32,100447
735,comp_893398bf191a,sec_1a54105881cc,Public_Large,ind_c3c0ab208b3b,43,106459
736,comp_3f530ff8143d,sec_1a54105881cc,Public_Large,ind_4cc8fee220ce,5000,107529
737,comp_a07a7460c4a2,sec_5fb21c55bb11,Large_business,ind_5fb21c55bb11,500,137044
738,comp_a2e1a97aed93,sec_28f0e3119b87,Medium_business,ind_28f0e3119b87,167,104071
739,comp_0f70fc652cc2,sec_9d8153193942,Small_business,ind_135b1d02b8a4,79,110020
740,comp_22db4286c532,sec_e61177ed3f58,Medium_business,ind_6ea14342a713,200,133391
741,comp_ada6a3972d23,sec_none,Medium_business,ind_c62262806778,223,114925
742,comp_cb42451b3023,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,50,106129
743,comp_81731965d4d4,sec_5fb21c55bb11,Large_business,ind_5fb21c55bb11,225,114875
744,comp_dee9d7de802e,sec_9d8153193942,Large_business,ind_135b1d02b8a4,143,114503
745,comp_0837c651a526,sec_9d370c38febe,Small_business,ind_316195b443c6,75,110384
746,comp_a75892cfbb9b,sec_9d370c38febe,Medium_business,ind_316195b443c6,325,125371
747,comp_aa55596f7bd3,sec_9d370c38febe,Medium_business,ind_316195b443c6,377,126882
748,comp_7debb8df12fa,sec_9d370c38febe,Small_business,ind_316195b443c6,123,113574
749,comp_46587b02859c,sec_5fb21c55bb11,Medium_business,ind_5fb21c55bb11,318,130886
750,comp_86d919e10330,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,100,103900
751,comp_b86cb9bc52ca,sec_9d8153193942,Large_business,ind_135b1d02b8a4,22,101874
752,comp_cd57328ab9e1,sec_1a54105881cc,Public_Large,ind_f069a08f84f4,113,106682
753,comp_d2e643bd636f,sec_1a54105881cc,Public_Large,ind_c3c0ab208b3b,10,100627
754,comp_d6e0072bbdfa,sec_1a54105881cc,Public_Small_Medium,ind_4cc8fee220ce,500,105932
755,comp_9e99a30c75f2,sec_5fb21c55bb11,Large_business,ind_5fb21c55bb11,702,110514
756,comp_b125e52b55e9,sec_5fb21c55bb11,Large_business,ind_5fb21c55bb11,250,147442
757,comp_1787cca485fa,sec_28f0e3119b87,Micro,ind_4e69825be105,54,105109
758,comp_8145b343d926,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,5000,112047
759,comp_b370ca6df1d1,sec_none,Small_business,ind_135b1d02b8a4,25,103906
760,comp_3e7aed409eed,sec_1a54105881cc,Public_Small_Medium,ind_c3c0ab208b3b,50,104104
761,comp_f355f2c59138,sec_9d8153193942,Large_business,ind_135b1d02b8a4,51,105944
762,comp_9c99ddce81bc,sec_28f0e3119b87,Small_business,ind_28f0e3119b87,62,110424
763,comp_7d03a202f333,sec_9d370c38febe,Large_business,ind_316195b443c6,738,123703
764,comp_4bdd9d3bdee3,sec_5fb21c55bb11,Business_Scale,ind_5fb21c55bb11,5001,324279
765,comp_a149bf46b7dd,sec_none,Small_business,ind_c62262806778,46,102583
766,comp_cec46afb1667,sec_9d370c38febe,Large_business,ind_316195b443c6,99,191486
767,comp_d4fa4a03e99b,sec_5fb21c55bb11,Small_business,ind_5fb21c55bb11,84,104597
768,comp_f6c6eb2549b2,sec_9d370c38febe,Small_business,ind_316195b443c6,162,121730
769,comp_1d17d7f6e8f7,sec_9d8153193942,Small_business,ind_135b1d02b8a4,24,107903
770,comp_9b6c73f3a217,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,150,112137
771,comp_0c0c3381b9e5,sec_1a54105881cc,Public_Large,ind_810e67ec1ed5,5000,107770
772,comp_19d3b81c0ee4,sec_1a54105881cc,Public_Large,ind_810e67ec1ed5,5000,103840
773,comp_c2fd33632fe7,sec_9d370c38febe,Small_business,ind_316195b443c6,34,114790
774,comp_c957087fc4b0,sec_9d370c38febe,Small_business,ind_68dcca58a1ed,68,104600
775,comp_c10168d4f1e3,sec_9d8153193942,Business_Scale,ind_135b1d02b8a4,705,112679
776,comp_2c9f2626c8f3,sec_1a54105881cc,Public_Large,ind_c3c0ab208b3b,118,115029
777,comp_2fb780aa2278,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,50,105622
778,comp_ebd3efc0829f,sec_9d8153193942,Business_Scale,ind_135b1d02b8a4,2295,135523
779,comp_bd055ce22ad9,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,70,110544
780,comp_22a516bd5fa2,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,500,110577
781,comp_19098a41d370,sec_5fb21c55bb11,Medium_business,ind_5fb21c55bb11,121,111285
782,comp_107b985951f4,sec_e61177ed3f58,Medium_business,ind_17fc30c258ad,46,106616
783,comp_99dac03b842c,sec_07f5ebaa60c6,Small_business,ind_4ad3e94e2ec5,79,105447
784,comp_d6f5ac4c1897,sec_1bc3700e30b8,Commercial_Scale,ind_34ea208071c4,нет данных,107466
785,comp_ecc28b2c1e3f,sec_9d370c38febe,Medium_business,ind_316195b443c6,323,118190
786,comp_b44a6087b870,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,5000,108759
787,comp_1e3c641a716f,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,5000,109105
788,comp_5b0877e7eed2,sec_9d8153193942,Medium_business,ind_10e261bd7cd8,485,121629
789,comp_c13262994971,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,150,105420
790,comp_5bce62a9c514,sec_1a54105881cc,Public_Large,ind_f069a08f84f4,5001,7882489
791,comp_d44713012369,sec_1bc3700e30b8,Public_Small_Medium,ind_24d25168a608,200,108328
792,comp_1acf50b1c1a4,sec_9d8153193942,Small_business,ind_135b1d02b8a4,49,101002
793,comp_f02d24c2d755,sec_07f5ebaa60c6,Public_Large,ind_caf72e048657,200,104138
794,comp_df449beb35e3,sec_9d370c38febe,Small_business,ind_05836cac67a6,47,109865
795,comp_961fba0264a1,sec_9d370c38febe,Large_business,ind_316195b443c6,107,108529
796,comp_6d407ba7ea5f,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,50,110212
797,comp_053e3a20cec8,sec_9d8153193942,Business_Scale,ind_135b1d02b8a4,774,113818
798,comp_6c1c776d369f,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,188,108801
799,comp_d0c907532484,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,169,111804
800,comp_090f5865ad91,sec_9d370c38febe,Business_Scale,ind_05836cac67a6,5000,105737
801,comp_855d53d10345,sec_1bc3700e30b8,Small_business,ind_70e651d86261,24,103610
802,comp_2ef51bc289ab,sec_07f5ebaa60c6,Public_Large,ind_a6e9857962ea,500,112402
803,comp_691b4f678fef,sec_9d370c38febe,Small_business,ind_05836cac67a6,33,107120
804,comp_22831e373b68,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,75,104393
805,comp_4b0856a74088,sec_9d370c38febe,Business_Scale,ind_316195b443c6,5000,206319
806,comp_81f992c273a2,sec_9d8153193942,Business_Scale,ind_135b1d02b8a4,940,123347
807,comp_425a367de9bb,sec_1bc3700e30b8,Public_Small_Medium,ind_70e651d86261,35,102146
808,comp_63709d37d88a,sec_e61177ed3f58,Micro,ind_87e668429aa4,24,107776
809,comp_fd29bcacdf91,sec_1a54105881cc,Public_Large,ind_c3c0ab208b3b,29,114165
810,comp_ae8aea626eb7,sec_1a54105881cc,Public_Large,ind_c3c0ab208b3b,629,188666
811,comp_c64c84ae63f6,sec_1a54105881cc,Public_Small_Medium,ind_f069a08f84f4,38,101219
812,comp_57cf670f6369,sec_28f0e3119b87,Small_business,ind_28f0e3119b87,52,105354
813,comp_e773402f99d5,sec_07f5ebaa60c6,Public_Large,ind_a6e9857962ea,50,111775
814,comp_03bdef7f1253,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,50,101541
815,comp_63e80608c881,sec_none,Small_business,ind_c62262806778,76,104353
816,comp_ff4a8a17cbaa,sec_5fb21c55bb11,Large_business,ind_5fb21c55bb11,5001,109699
817,comp_23c4e755e24e,sec_9d8153193942,Small_business,ind_10e261bd7cd8,24,101455
818,comp_af064784cadd,sec_9d8153193942,Business_Scale,ind_10e261bd7cd8,5001,894132
819,comp_fa190b4831db,sec_none,Commercial_Scale,ind_c62262806778,842,175332
820,comp_1100ff40f3e9,sec_28f0e3119b87,Small_business,ind_28f0e3119b87,73,108196
821,comp_bd6386e0edef,sec_e61177ed3f58,Large_business,ind_87e668429aa4,71,104371
822,comp_bd3ebd0de6a6,sec_9d8153193942,Micro,ind_135b1d02b8a4,35,109597
823,comp_094abbad291a,sec_9d370c38febe,Small_business,ind_316195b443c6,57,102625
824,comp_7ac01a774f5d,sec_e61177ed3f58,Medium_business,ind_87e668429aa4,200,111058
825,comp_ef3c20c1c861,sec_1bc3700e30b8,Public_Large,ind_5ffda163ccd7,1000,105853
826,comp_ea84593a8cf9,sec_07f5ebaa60c6,Public_Small_Medium,ind_d2091f85a3a3,50,108105
827,comp_edeacf0ff36f,sec_1bc3700e30b8,Public_Large,ind_11d103ed33f7,150,112367
828,comp_37c1fc694fc6,sec_9d370c38febe,Large_business,ind_316195b443c6,133,123736
829,comp_cc27f4b3025c,sec_9d8153193942,Medium_business,ind_135b1d02b8a4,116,106697
830,comp_e12de5de6c75,sec_9d8153193942,Business_Scale,ind_135b1d02b8a4,8262,201519
831,comp_3365c1b5d1c1,sec_28f0e3119b87,Small_business,ind_28f0e3119b87,28,103651
832,comp_6b66eda1bc74,sec_28f0e3119b87,Large_business,ind_28f0e3119b87,132,325343
833,comp_c4d175f76d87,sec_07f5ebaa60c6,Public_Large,ind_a6e9857962ea,150,108672
834,comp_3a7464139021,sec_28f0e3119b87,Small_business,ind_28f0e3119b87,25,104854
835,comp_4e504a86519e,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,50,110761
836,comp_53825f3f8106,sec_9d8153193942,Large_business,ind_135b1d02b8a4,100,108371
837,comp_f38ccb7a66c5,sec_9d370c38febe,Small_business,ind_316195b443c6,20,105062
838,comp_06970bb9cdf9,sec_5fb21c55bb11,Business_Scale,ind_5fb21c55bb11,5000,154830
839,comp_0312f1b7139d,sec_1a54105881cc,Public_Large,ind_c3c0ab208b3b,874,111850
840,comp_e07d1c145e8f,sec_9d370c38febe,Large_business,ind_316195b443c6,107,119098
841,comp_22a3185a0c0a,sec_9d8153193942,Large_business,ind_135b1d02b8a4,18,103593
842,comp_60f17fd4dc26,sec_07f5ebaa60c6,Public_Large,ind_f2f98412ca9a,5,105253
843,comp_0bc28a45c737,sec_5fb21c55bb11,Business_Scale,ind_5fb21c55bb11,5001,606283
