Unnamed: 0,row_id,company_id,sale_id,sale_date,product_name,product_sum,sale_type,product_duration,sale_year,sale_month,sale_day,sale_quarter,sale_dayofweek,is_weekend,sale_year_month
7911,row_5f98d5dab1d5,comp_9fc24cddb26e,sal_7ab45e618321,2016-09-26,Расширения,10000,,1,2016,9,26,3,0,False,2016-09
7912,row_8dd632f4dcb1,comp_0e0cb6801858,sal_fa8678b24ea7,2014-12-07,Тарифы Webinar СМБ,10000,,1,2014,12,7,4,6,True,2014-12
7913,row_0511f04fad3a,comp_9fc24cddb26e,sal_b070f45fb49e,2016-04-02,Enterprise-50,12000,,6,2016,4,2,2,5,True,2016-04
7914,row_1051e61ed655,comp_375a743b14b1,sal_479a5e0c3fda,2023-02-07,Тарифы Webinar СМБ,11000,Новая,12,2023,2,7,1,1,False,2023-02
7915,row_d842c0a36967,comp_0e0cb6801858,sal_e94c00b12efa,2014-10-01,Тарифы Webinar СМБ,10000,Новая,1,2014,10,1,4,2,False,2014-10
7916,row_6f3e26ac454f,comp_0e0cb6801858,sal_d3280e850f29,2017-10-30,Тарифы Webinar СМБ,11000,,6,2017,10,30,4,0,False,2017-10
7917,row_e331c3bb1094,comp_0e0cb6801858,sal_31941038e9bf,2017-03-11,Enterprise-50,13000,,6,2017,3,11,1,5,True,2017-03
7918,row_0c610c3145aa,comp_0e0cb6801858,sal_fa8678b24ea7,2014-12-07,Расширения,10000,,1,2014,12,7,4,6,True,2014-12
7919,row_91ae16012ca5,comp_0e0cb6801858,sal_0bea20058a70,2015-01-08,Тарифы Webinar СМБ,12000,,6,2015,1,8,1,3,False,2015-01
7920,row_9bcd442593f4,comp_0e0cb6801858,sal_9760d0a0954a,2014-11-03,Тарифы Webinar СМБ,10000,,1,2014,11,3,4,0,False,2014-11
7921,row_af6065f8e744,comp_80b90f2d413f,sal_e0ababc6d3bd,2021-09-19,Тарифы Webinar СМБ,11000,Продление,1,2021,9,19,3,6,True,2021-09
7922,row_58aa7b93a518,comp_9d45940712b8,sal_c4aee0e9a4d5,2023-04-30,Общие Тарифы Webinar Enterprise,21000,Продление,12,2023,4,30,2,6,True,2023-04
7923,row_424fea268008,comp_80b90f2d413f,sal_2bcfda142bd9,2021-08-31,Тарифы Webinar СМБ,10000,Продление,1,2021,8,31,3,1,False,2021-08
7924,row_83c6d8e64806,comp_80b90f2d413f,sal_b1fd6cf41e99,2020-12-08,Тарифы Webinar СМБ,10000,Продление,1,2020,12,8,4,1,False,2020-12
7925,row_9cd8f5439a35,comp_80b90f2d413f,sal_acbb88b213ec,2020-11-08,Тарифы Webinar СМБ,10000,Продление,1,2020,11,8,4,6,True,2020-11
7926,row_c27c435e4448,comp_80b90f2d413f,sal_fb9722ea7f87,2021-09-21,Тарифы Webinar СМБ,10000,,1,2021,9,21,3,1,False,2021-09
7927,row_497c76eb98e1,comp_80b90f2d413f,sal_f3493893825d,2021-01-12,Тарифы Webinar СМБ,10000,Продление,12,2021,1,12,1,1,False,2021-01
7928,row_256b71d17877,comp_80b90f2d413f,sal_1786fa269be6,2022-03-18,Тарифы Webinar СМБ,10000,Расширение,1,2022,3,18,1,4,False,2022-03
7929,row_01360eae99cb,comp_80b90f2d413f,sal_2361fdc19656,2020-09-08,Тарифы Webinar СМБ,11000,Продление,1,2020,9,8,3,1,False,2020-09
7930,row_5e15832fd3ed,comp_80b90f2d413f,sal_abe171dcdbd7,2020-09-01,Тарифы Webinar СМБ,10000,Продление,1,2020,9,1,3,1,False,2020-09
7931,row_17a52da53971,comp_80b90f2d413f,sal_166521fb0ca8,2020-11-29,Тарифы Webinar СМБ,10000,Продление,1,2020,11,29,4,6,True,2020-11
7932,row_d389abd5518a,comp_80b90f2d413f,sal_ae65fd92a9b3,2021-11-30,Тарифы Webinar СМБ,10000,Расширение,1,2021,11,30,4,1,False,2021-11
7933,row_ff9730a69883,comp_80b90f2d413f,sal_86e1b25dafe1,2022-07-15,Тарифы Webinar СМБ,10000,Расширение,1,2022,7,15,3,4,False,2022-07
7934,row_512a5d8de6fd,comp_80b90f2d413f,sal_ed1402035c9d,2022-01-09,Тарифы Webinar СМБ,10000,Расширение,1,2022,1,9,1,6,True,2022-01
7935,row_233621c3c5a6,comp_80b90f2d413f,sal_096791a9876f,2022-02-15,Тарифы Webinar СМБ,10000,Расширение,1,2022,2,15,1,1,False,2022-02
7936,row_95a33638749f,comp_80b90f2d413f,sal_9449087d9638,2021-05-11,Тарифы Webinar СМБ,10000,Продление,1,2021,5,11,2,1,False,2021-05
7937,row_c5fb994d2752,comp_80b90f2d413f,sal_314f0e45a860,2020-10-06,Тарифы Webinar СМБ,10000,Продление,1,2020,10,6,4,1,False,2020-10
7938,row_beebdd5af15c,comp_80b90f2d413f,sal_643567dc4e10,2021-08-28,Тарифы Webinar СМБ,10000,Продление,1,2021,8,28,3,5,True,2021-08
7939,row_ad12ae1d48e4,comp_80b90f2d413f,sal_2f3211718fae,2020-06-16,Тарифы Webinar СМБ,10000,Продление,1,2020,6,16,2,1,False,2020-06
7940,row_e41dd89fcc62,comp_80b90f2d413f,sal_5bfe91c768a8,2020-05-12,Тарифы Webinar СМБ,10000,Продление,1,2020,5,12,2,1,False,2020-05
7941,row_fcc16dcc5c86,comp_80b90f2d413f,sal_8f0395cb9967,2021-10-27,Тарифы Webinar СМБ,10000,Расширение,1,2021,10,27,4,2,False,2021-10
7942,row_fad6d8c905b7,comp_80b90f2d413f,sal_ec0d25f37aa5,2021-12-05,Тарифы Webinar СМБ,10000,Расширение,1,2021,12,5,4,6,True,2021-12
7943,row_23720a983bbd,comp_80b90f2d413f,sal_8510c61df81e,2020-09-15,Тарифы Webinar СМБ,10000,Продление,1,2020,9,15,3,1,False,2020-09
7944,row_8303116fe5fd,comp_80b90f2d413f,sal_ad2469814666,2021-04-13,Тарифы Webinar СМБ,10000,Продление,1,2021,4,13,2,1,False,2021-04
7945,row_88755b10a250,comp_9c99ddce81bc,sal_249e98a13e7d,2022-08-07,Enterprise Total-150,21000,Новая,12,2022,8,7,3,6,True,2022-08
7946,row_81b70e25d27d,comp_9c99ddce81bc,sal_249e98a13e7d,2022-08-07,Расширения,11000,Новая,12,2022,8,7,3,6,True,2022-08
7947,row_3fa406283aba,comp_2006b3c787ff,sal_96d5d8888e99,2021-08-21,Тарифы Webinar СМБ,11000,Продление,12,2021,8,21,3,5,True,2021-08
7948,row_9d803c221c0c,comp_2006b3c787ff,sal_3702d57c217f,2022-08-21,Доски,10000,Продление,12,2022,8,21,3,6,True,2022-08
7949,row_fcb41654a41f,comp_2006b3c787ff,sal_3702d57c217f,2022-08-21,МТС Линк. Корпорация,10000,Продление,12,2022,8,21,3,6,True,2022-08
7950,row_e24066841512,comp_2006b3c787ff,sal_3702d57c217f,2022-08-21,Чаты,10000,Продление,12,2022,8,21,3,6,True,2022-08
7951,row_5185ed7ffdd8,comp_2006b3c787ff,sal_501b7c43ebb9,2020-08-22,Тарифы Webinar СМБ,11000,Новая,12,2020,8,22,3,5,True,2020-08
7952,row_a081b4a844f0,comp_c826660208f2,sal_d2c2649a3986,2022-04-09,Расширения,14000,Расширение,24,2022,4,9,2,5,True,2022-04
7953,row_c31df5adb24d,comp_c826660208f2,sal_16f46f2a11ab,2020-04-01,Enterprise-500,16000,Новая,12,2020,4,1,2,2,False,2020-04
7954,row_ee14ebdd2175,comp_c826660208f2,sal_16f46f2a11ab,2020-04-01,Расширения,11000,Новая,12,2020,4,1,2,2,False,2020-04
7955,row_105ef76a993d,comp_e64f34d057fc,sal_5c38726f5d3d,2023-03-17,МТС Линк. Компания,10000,Новая,12,2023,3,17,1,4,False,2023-03
7956,row_8e486399e02e,comp_e64f34d057fc,sal_5c38726f5d3d,2023-03-17,Доски,10000,Новая,12,2023,3,17,1,4,False,2023-03
7957,row_c25808b734c7,comp_e64f34d057fc,sal_5c38726f5d3d,2023-03-17,Чаты,10000,Новая,12,2023,3,17,1,4,False,2023-03
7958,row_dae443a298c7,comp_80b90f2d413f,sal_4b9d40daf698,2022-04-18,Тарифы Webinar СМБ,10000,Расширение,1,2022,4,18,2,0,False,2022-04
7959,row_e78cea064de0,comp_80b90f2d413f,sal_6f15a511cc99,2021-04-10,Тарифы Webinar СМБ,10000,Продление,1,2021,4,10,2,5,True,2021-04
7960,row_dde7363fe30c,comp_80b90f2d413f,sal_b3713a406a38,2021-07-20,Тарифы Webinar СМБ,10000,,1,2021,7,20,3,1,False,2021-07
7961,row_633400ccd28e,comp_80b90f2d413f,sal_133eba0103b2,2020-05-27,Тарифы Webinar СМБ,10000,Продление,1,2020,5,27,2,2,False,2020-05
7962,row_37e97e10a5fd,comp_80b90f2d413f,sal_64cf2b1d3418,2021-01-19,Тарифы Webinar СМБ,10000,,1,2021,1,19,1,1,False,2021-01
7963,row_795c61fe2f16,comp_80b90f2d413f,sal_cd1c57b1424c,2020-03-31,Тарифы Webinar СМБ,10000,Новая,1,2020,3,31,1,1,False,2020-03
7964,row_a687f944b1be,comp_80b90f2d413f,sal_c72b48b7181a,2020-06-15,Тарифы Webinar СМБ,10000,Продление,1,2020,6,15,2,0,False,2020-06
7965,row_6939a4ccaa41,comp_80b90f2d413f,sal_e713e310efae,2020-07-21,Тарифы Webinar СМБ,10000,Новая,1,2020,7,21,3,1,False,2020-07
7966,row_40509e136e84,comp_80b90f2d413f,sal_d6d9bcc30668,2021-06-15,Тарифы Webinar СМБ,10000,Продление,1,2021,6,15,2,1,False,2021-06
7967,row_cec6811dd442,comp_80b90f2d413f,sal_c89dfae9019e,2020-05-27,Тарифы Webinar СМБ,10000,Продление,1,2020,5,27,2,2,False,2020-05
7968,row_383c39d39a4b,comp_80b90f2d413f,sal_9a33f9d7566a,2021-03-09,Тарифы Webinar СМБ,10000,Продление,1,2021,3,9,1,1,False,2021-03
7969,row_adf01df505a7,comp_80b90f2d413f,sal_fb243d76d1bf,2022-01-09,Тарифы Webinar СМБ,10000,Расширение,1,2022,1,9,1,6,True,2022-01
7970,row_2add283af4db,comp_80b90f2d413f,sal_0abd04cf73b7,2022-05-21,Тарифы Webinar СМБ,10000,Расширение,1,2022,5,21,2,5,True,2022-05
7971,row_4cd09a30e33d,comp_80b90f2d413f,sal_d2a1e5a69f53,2021-03-20,Тарифы Webinar СМБ,10000,Продление,1,2021,3,20,1,5,True,2021-03
7972,row_d5441654d1bc,comp_80b90f2d413f,sal_4515c92938ce,2023-09-24,Тарифы Webinar СМБ,10000,Возврат,1,2023,9,24,3,6,True,2023-09
7973,row_c49178bc29b8,comp_af55161b7cc7,sal_4da1470e9b1f,2020-10-20,Тарифы Webinar СМБ,12000,Новая,9,2020,10,20,4,1,False,2020-10
7974,row_5d7fd3c242e4,comp_0e8585519ea4,sal_5dc6fbf5ab26,2022-12-09,Расширения,10000,Расширение,11,2022,12,9,4,4,False,2022-12
7975,row_87e9484f54f0,comp_0e8585519ea4,sal_e746d4add6a8,2022-08-01,Чаты,10000,Новая,15,2022,8,1,3,0,False,2022-08
7976,row_5bd176107e67,comp_0e8585519ea4,sal_e746d4add6a8,2022-08-01,Доски,10000,Новая,15,2022,8,1,3,0,False,2022-08
7977,row_597a15774465,comp_0e8585519ea4,sal_e746d4add6a8,2022-08-01,МТС Линк. Компания,10000,Новая,15,2022,8,1,3,0,False,2022-08
7978,row_921b134445f2,comp_2d06c363dbfc,sal_34e7890e2257,2020-10-22,Тарифы Webinar СМБ,13000,Продление,6,2020,10,22,4,3,False,2020-10
7979,row_b869aa41cc3e,comp_2d06c363dbfc,sal_0ab4f3cddc4d,2020-03-22,Тарифы Webinar СМБ,11000,Новая,1,2020,3,22,1,6,True,2020-03
7980,row_9fd2a5b547bf,comp_2d06c363dbfc,sal_43f2f6b76f5d,2021-06-27,Расширения,10000,Расширение,1,2021,6,27,2,6,True,2021-06
7981,row_35b8a7effc9f,comp_2d06c363dbfc,sal_43f2f6b76f5d,2021-06-27,Расширения,10000,Расширение,1,2021,6,27,2,6,True,2021-06
7982,row_b15e0dbcb077,comp_2d06c363dbfc,sal_8b3c4044c2e5,2023-07-29,Расширения,17000,Продление,36,2023,7,29,3,5,True,2023-07
7983,row_4e86ae056416,comp_2d06c363dbfc,sal_8b3c4044c2e5,2023-07-29,Тарифы Webinar СМБ,24000,Продление,36,2023,7,29,3,5,True,2023-07
7984,row_14430a5caeed,comp_2d06c363dbfc,sal_43f2f6b76f5d,2021-06-27,Расширения,10000,Расширение,1,2021,6,27,2,6,True,2021-06
7985,row_53f37062a273,comp_2d06c363dbfc,sal_00f5a2ca2733,2021-10-29,Тарифы Webinar СМБ,12000,Продление,3,2021,10,29,4,4,False,2021-10
7986,row_43a9d8caa9c4,comp_2d06c363dbfc,sal_f056860d4226,2022-08-06,Расширения,11000,Расширение,12,2022,8,6,3,5,True,2022-08
7987,row_e66d3cffc760,comp_2d06c363dbfc,sal_bef8b62a7c29,2020-04-22,Тарифы Webinar СМБ,13000,Продление,6,2020,4,22,2,2,False,2020-04
7988,row_0c66764e18e4,comp_2d06c363dbfc,sal_bfe78c2b30e5,2022-07-29,Тарифы Webinar СМБ,17000,Продление,12,2022,7,29,3,4,False,2022-07
7989,row_6d19cbed6259,comp_2d06c363dbfc,sal_b1c53a173e1e,2022-01-29,Тарифы Webinar СМБ,13000,Продление,6,2022,1,29,1,5,True,2022-01
7990,row_6d493af3ad7f,comp_2d06c363dbfc,sal_b5aebef38078,2021-04-21,Тарифы Webinar СМБ,13000,Продление,6,2021,4,21,2,2,False,2021-04
7991,row_e0935d9776b3,comp_c826660208f2,sal_16f46f2a11ab,2020-04-01,Расширения,11000,Новая,12,2020,4,1,2,2,False,2020-04
7992,row_0e926250451a,comp_c826660208f2,sal_af6170e00f7a,2021-10-27,Расширения,11000,Расширение,5,2021,10,27,4,2,False,2021-10
7993,row_d6d7a0d96a1d,comp_c826660208f2,sal_0609fddaa67d,2022-03-31,Расширения,11000,Продление,24,2022,3,31,1,3,False,2022-03
7994,row_d7a9cebf7ced,comp_c826660208f2,sal_bfc568221ffe,2021-03-31,Enterprise-500,23000,Продление,12,2021,3,31,1,2,False,2021-03
7995,row_d6e1c4f65410,comp_c826660208f2,sal_0609fddaa67d,2022-03-31,Расширения,12000,Продление,24,2022,3,31,1,3,False,2022-03
7996,row_59c79278cde9,comp_c826660208f2,sal_0609fddaa67d,2022-03-31,Тарифы Webinar СМБ,31000,Продление,24,2022,3,31,1,3,False,2022-03
7997,row_18fe3bcc618c,comp_c826660208f2,sal_0609fddaa67d,2022-03-31,Расширения,12000,Продление,24,2022,3,31,1,3,False,2022-03
7998,row_a6ad353320b8,comp_c826660208f2,sal_b1a704c5a685,2020-05-01,Расширения,10000,Продление,12,2020,5,1,2,4,False,2020-05
7999,row_443d2d063f8f,comp_6e9452ee56e1,sal_6bf92feac3f0,2016-02-13,Тарифы Webinar СМБ,10000,,1,2016,2,13,1,5,True,2016-02
8000,row_9e2a979f72c0,comp_6e9452ee56e1,sal_dd7a54b07e90,2017-04-30,Тарифы Webinar СМБ,10000,,1,2017,4,30,2,6,True,2017-04
8001,row_8bc6c9af8fff,comp_6e9452ee56e1,sal_c0692c720acd,2016-09-19,Тарифы Webinar СМБ,10000,,1,2016,9,19,3,0,False,2016-09
8002,row_f6054300670d,comp_6e9452ee56e1,sal_25990e708f24,2016-04-18,Тарифы Webinar СМБ,10000,,1,2016,4,18,2,0,False,2016-04
8003,row_c13d1a01c1fe,comp_6e9452ee56e1,sal_0387decf9941,2015-07-11,Тарифы Webinar СМБ,10000,Новая,2,2015,7,11,3,5,True,2015-07
8004,row_3b6e99f0e758,comp_6e9452ee56e1,sal_13032db59934,2017-09-23,Тарифы Webinar СМБ,10000,,1,2017,9,23,3,5,True,2017-09
8005,row_11494238f44c,comp_1bc6af743f5b,sal_c115d9d58aaf,2020-08-15,Расширения,11000,Продление,12,2020,8,15,3,5,True,2020-08
8006,row_fee76e1a98e8,comp_1bc6af743f5b,sal_c115d9d58aaf,2020-08-15,Расширения,11000,Продление,12,2020,8,15,3,5,True,2020-08
8007,row_bdb1e8bdfe4a,comp_af55161b7cc7,sal_e21b151c6d57,2022-11-02,Тарифы Webinar СМБ,13000,Продление,13,2022,11,2,4,2,False,2022-11
8008,row_6f4582ccd3f1,comp_af55161b7cc7,sal_2c02433ce881,2021-10-02,Тарифы Webinar СМБ,13000,Продление,13,2021,10,2,4,5,True,2021-10
8009,row_27c30f9df132,comp_1bc6af743f5b,sal_c115d9d58aaf,2020-08-15,Enterprise-500,15000,Продление,12,2020,8,15,3,5,True,2020-08
8010,row_688ca3105bc4,comp_2b748edb7d6c,sal_ccd66df477d0,2020-08-29,Тарифы Webinar СМБ,14000,Новая,12,2020,8,29,3,5,True,2020-08
8011,row_fafe0316ba96,comp_2b748edb7d6c,sal_79ff6098f221,2023-08-28,Тарифы Webinar СМБ,24000,Продление,24,2023,8,28,3,0,False,2023-08
8012,row_0041190ef785,comp_2b748edb7d6c,sal_26632b6fda65,2021-08-28,Тарифы Webinar СМБ,17000,Продление,12,2021,8,28,3,5,True,2021-08
8013,row_7db92567d675,comp_2b748edb7d6c,sal_7d7e8198cdb4,2022-08-28,Тарифы Webinar СМБ,17000,Продление,12,2022,8,28,3,6,True,2022-08
8014,row_fc2e493285c0,comp_709bb77d458d,sal_2920cfcc342f,2022-08-22,Enterprise Total-500,137000,Продление,36,2022,8,22,3,0,False,2022-08
8015,row_3b8e1adc70e5,comp_709bb77d458d,sal_dc58b7d60dc6,2021-08-11,Enterprise Total-500,50000,Новая,12,2021,8,11,3,2,False,2021-08
8016,row_21dea16ed8e1,comp_1bc6af743f5b,sal_bb57a9820126,2019-08-16,Расширения,11000,Возврат,12,2019,8,16,3,4,False,2019-08
8017,row_1bd72b44f423,comp_1bc6af743f5b,sal_bb57a9820126,2019-08-16,Расширения,11000,Возврат,12,2019,8,16,3,4,False,2019-08
8018,row_d7283b48dbd3,comp_1bc6af743f5b,sal_b8d97defa7b6,2018-03-26,Enterprise-1000,12000,Новая,1,2018,3,26,1,0,False,2018-03
8019,row_0beee548700b,comp_1bc6af743f5b,sal_bb57a9820126,2019-08-16,Enterprise-500,15000,Возврат,12,2019,8,16,3,4,False,2019-08
8020,row_e682b59284df,comp_14b2f7ef03fb,sal_407d665faa37,2022-04-18,Тарифы Webinar СМБ,10000,Новая,1,2022,4,18,2,0,False,2022-04
8021,row_96cb56639ffd,comp_fc91bf81b36c,sal_f9031132593c,2018-04-09,Расширения,10000,Новая,1,2018,4,9,2,0,False,2018-04
8022,row_47c12023b4c2,comp_664d71a0367d,sal_5497bce4c54c,2022-12-26,Расширения,10000,Продление,36,2022,12,26,4,0,False,2022-12
8023,row_9f2457dc8690,comp_664d71a0367d,sal_2b6bf6828ddf,2019-01-28,Enterprise Total-150,31000,,15,2019,1,28,1,0,False,2019-01
8024,row_631dc75ddfe7,comp_664d71a0367d,sal_2b6bf6828ddf,2019-01-28,Расширения,10000,,15,2019,1,28,1,0,False,2019-01
8025,row_8729a98041f8,comp_664d71a0367d,sal_5497bce4c54c,2022-12-26,Чаты,22000,Продление,36,2022,12,26,4,0,False,2022-12
8026,row_056ba81fafc2,comp_664d71a0367d,sal_d747dc9407ce,2023-09-10,Тарифы Webinar СМБ,10000,Расширение,1,2023,9,10,3,6,True,2023-09
8027,row_66fc600ecf86,comp_664d71a0367d,sal_8739ac0a6bd4,2020-12-07,Расширения,35000,Продление,12,2020,12,7,4,0,False,2020-12
8028,row_14d9e1ed9ca1,comp_664d71a0367d,sal_33212466149d,2020-12-07,Enterprise Total-500,30000,Продление,12,2020,12,7,4,0,False,2020-12
8029,row_d3710c259308,comp_5416915f313b,sal_3dea5185082e,2020-05-19,Тарифы Webinar СМБ,11000,Новая,12,2020,5,19,2,1,False,2020-05
8030,row_f3ace2fbf2c5,comp_5416915f313b,sal_3dea5185082e,2020-05-19,Тарифы Webinar СМБ,11000,Новая,12,2020,5,19,2,1,False,2020-05
8031,row_2ddadee72438,comp_3f61d315de16,sal_617abc513054,2018-09-16,Enterprise-150,18000,Продление,12,2018,9,16,3,6,True,2018-09
8032,row_1cd00d9eda12,comp_3f61d315de16,sal_133b75e393a7,2019-09-16,Расширения,10000,Продление,12,2019,9,16,3,0,False,2019-09
8033,row_383b4c39028e,comp_3f61d315de16,sal_e25127fe05d8,2022-09-15,Расширения,10000,Продление,12,2022,9,15,3,3,False,2022-09
8034,row_321a73630cd0,comp_3f61d315de16,sal_2ea0ad2dae5d,2015-01-16,Enterprise-300,17000,,14,2015,1,16,1,4,False,2015-01
8035,row_4eb6fcc3b586,comp_3f61d315de16,sal_6124c816f8e1,2016-03-16,Enterprise-500,15000,,6,2016,3,16,1,2,False,2016-03
8036,row_91d32b04e8e8,comp_3f61d315de16,sal_6374ccdeb445,2019-09-16,Enterprise-150,18000,Продление,12,2019,9,16,3,0,False,2019-09
8037,row_3dbcc9dfce88,comp_3f61d315de16,sal_6374ccdeb445,2019-09-16,Расширения,12000,Продление,12,2019,9,16,3,0,False,2019-09
8038,row_429ced4946bf,comp_3f61d315de16,sal_dc9b5f3c2739,2020-09-16,Расширения,10000,Продление,12,2020,9,16,3,2,False,2020-09
8039,row_c10b859bf1d7,comp_3f61d315de16,sal_dc9b5f3c2739,2020-09-16,Enterprise-50,16000,Продление,12,2020,9,16,3,2,False,2020-09
8040,row_fa29b8d7e45a,comp_3f61d315de16,sal_e25127fe05d8,2022-09-15,Enterprise-50,18000,Продление,12,2022,9,15,3,3,False,2022-09
8041,row_9ec947d6bab1,comp_3f61d315de16,sal_abf2e7fb140a,2017-09-16,Enterprise-150,18000,,12,2017,9,16,3,5,True,2017-09
8042,row_47c0649a891d,comp_3f61d315de16,sal_aee9cf9ccac1,2023-09-15,Расширения,10000,Продление,12,2023,9,15,3,4,False,2023-09
8043,row_42071d52f679,comp_3f61d315de16,sal_aee9cf9ccac1,2023-09-15,Enterprise-50,18000,Продление,12,2023,9,15,3,4,False,2023-09
8044,row_1cd757b1ebd5,comp_3f61d315de16,sal_6e56ec94bc0a,2014-09-15,Enterprise-300,13000,Новая,4,2014,9,15,3,0,False,2014-09
8045,row_70382d160a1f,comp_3f61d315de16,sal_932f3f1fdc7f,2021-09-15,Enterprise-50,17000,Продление,12,2021,9,15,3,2,False,2021-09
8046,row_5224de3ac389,comp_3f61d315de16,sal_932f3f1fdc7f,2021-09-15,Расширения,10000,Продление,12,2021,9,15,3,2,False,2021-09
8047,row_7112bcc3a22a,comp_3f61d315de16,sal_e454b16e6557,2016-09-16,Enterprise-150,16000,,12,2016,9,16,3,4,False,2016-09
8048,row_d5725ac46c59,comp_3f61d315de16,sal_e3b08f0c39d4,2018-09-16,Расширения,11000,,12,2018,9,16,3,6,True,2018-09
8049,row_638a122b4c82,comp_3f61d315de16,sal_e3b08f0c39d4,2018-09-16,Расширения,12000,,12,2018,9,16,3,6,True,2018-09
8050,row_94ad30e13dff,comp_691b4f678fef,sal_afd697c4a409,2020-09-28,Тарифы Webinar СМБ,10000,Новая,1,2020,9,28,3,0,False,2020-09
8051,row_8b8ee529c81b,comp_691b4f678fef,sal_afd697c4a409,2020-09-28,Расширения,10000,Новая,1,2020,9,28,3,0,False,2020-09
8052,row_eb394ae8d3be,comp_691b4f678fef,sal_afd697c4a409,2020-09-28,Расширения,10000,Новая,1,2020,9,28,3,0,False,2020-09
8053,row_03f2b404636c,comp_691b4f678fef,sal_afd697c4a409,2020-09-28,Расширения,10000,Новая,1,2020,9,28,3,0,False,2020-09
8054,row_e5451774e062,comp_691b4f678fef,sal_afd697c4a409,2020-09-28,Расширения,10000,Новая,1,2020,9,28,3,0,False,2020-09
8055,row_8069497b44ac,comp_b844b57854aa,sal_6b01008bb11b,2017-10-02,Enterprise-50,14000,,9,2017,10,2,4,0,False,2017-10
8056,row_187c403353ae,comp_623009deca34,sal_25a98af924c5,2017-11-19,Тарифы Webinar СМБ,12000,,12,2017,11,19,4,6,True,2017-11
8057,row_2f9d4048a69d,comp_623009deca34,sal_ecca0a8314b5,2022-04-02,Тарифы Webinar СМБ,10000,Расширение,1,2022,4,2,2,5,True,2022-04
8058,row_c8f1dee23c85,comp_623009deca34,sal_c119f9a1bd69,2017-11-11,Расширения,10000,,1,2017,11,11,4,5,True,2017-11
8059,row_cbdb5a15a274,comp_623009deca34,sal_c119f9a1bd69,2017-11-11,Тарифы Webinar СМБ,12000,,12,2017,11,11,4,5,True,2017-11
8060,row_21d7bd029419,comp_623009deca34,sal_f507f5ed7e18,2019-11-19,Тарифы Webinar СМБ,15000,Продление,12,2019,11,19,4,1,False,2019-11
8061,row_8fae9e568a9f,comp_623009deca34,sal_c0e134888fbb,2018-11-19,Тарифы Webinar СМБ,15000,,12,2018,11,19,4,0,False,2018-11
8062,row_49f123489cc2,comp_623009deca34,sal_cb2971737528,2020-11-19,Тарифы Webinar СМБ,15000,Продление,12,2020,11,19,4,3,False,2020-11
8063,row_4334827247c8,comp_753dbf8cda63,sal_f4dc81a7702f,2020-10-06,Тарифы Webinar СМБ,11000,Продление,1,2020,10,6,4,1,False,2020-10
8064,row_260ddaebd556,comp_753dbf8cda63,sal_64649cf94800,2020-08-05,Тарифы Webinar СМБ,11000,Новая,1,2020,8,5,3,2,False,2020-08
8065,row_19f404b01bcc,comp_753dbf8cda63,sal_bfc922f8c5cb,2020-09-05,Тарифы Webinar СМБ,11000,Продление,1,2020,9,5,3,5,True,2020-09
8066,row_a6fe86211f5f,comp_753dbf8cda63,sal_ed0793c2028d,2020-11-08,Тарифы Webinar СМБ,11000,Продление,1,2020,11,8,4,6,True,2020-11
8067,row_fb0ae5cb2fd1,comp_1c90c0182a88,sal_636464c122b9,2015-09-19,Тарифы Webinar СМБ,10000,,2,2015,9,19,3,5,True,2015-09
8068,row_3c110c4f59fe,comp_2c9f2626c8f3,sal_d1b9d350a2dc,2022-05-28,Расширения,10000,Продление,12,2022,5,28,2,5,True,2022-05
8069,row_1d88b5ab6410,comp_2c9f2626c8f3,sal_2b30c1e49023,2018-11-28,Enterprise-150,13000,Продление,6,2018,11,28,4,2,False,2018-11
8070,row_8f70df78dec6,comp_2c9f2626c8f3,sal_900c640be972,2020-05-28,Enterprise-300,21000,Продление,12,2020,5,28,2,3,False,2020-05
8071,row_674d9c1188fb,comp_2c9f2626c8f3,sal_d16933f4f4a7,2015-01-28,Расширения,10000,,12,2015,1,28,1,2,False,2015-01
8072,row_4dcebf5dc263,comp_2c9f2626c8f3,sal_d16933f4f4a7,2015-01-28,Тарифы Webinar СМБ,15000,,12,2015,1,28,1,2,False,2015-01
8073,row_a5afdf2a9bd3,comp_2c9f2626c8f3,sal_900c640be972,2020-05-28,Расширения,10000,Продление,12,2020,5,28,2,3,False,2020-05
8074,row_cff8f36ee3cd,comp_2c9f2626c8f3,sal_d1b9d350a2dc,2022-05-28,Enterprise-300,25000,Продление,12,2022,5,28,2,5,True,2022-05
8075,row_2e2242ce2b60,comp_2c9f2626c8f3,sal_6f14a91e4562,2021-05-28,Enterprise-300,21000,Продление,12,2021,5,28,2,4,False,2021-05
8076,row_495f5929e02c,comp_2c9f2626c8f3,sal_48b9e3dec928,2018-05-28,Enterprise-150,13000,Продление,6,2018,5,28,2,0,False,2018-05
8077,row_13c13ddde2a4,comp_2c9f2626c8f3,sal_6fd49a7c1135,2019-04-16,Расширения,11000,Продление,2,2019,4,16,2,1,False,2019-04
8078,row_663a3a762896,comp_2c9f2626c8f3,sal_43c2649e5b40,2018-12-03,Расширения,11000,Продление,3,2018,12,3,4,0,False,2018-12
8079,row_1d5fe3dce315,comp_2c9f2626c8f3,sal_fac8862ad3d6,2016-01-28,Enterprise-150,16000,,16,2016,1,28,1,3,False,2016-01
